Avg_Area_Income,House_Age,Rooms,Bedrooms,Area_Population,Price,State
61431.82929,7,6,3,32912.04398,860399.3452,MS
74085.68864,6,8,5,32481.52177,1574181.732,OR
54204.81112,5,5,3,39735.06871,333160.9943,MA
60842.80445,6,8,3,45258.15871,1279681.154,FM
85429.46598,6,7,3,36411.83456,1594748.125,RI
76602.89393,6,8,5,20927.43079,1495375.423,PW
65629.88097,6,8,6,17609.19693,954732.9038,PW
74227.49523,7,7,2,25934.6492,1426695.686,IA
79671.414,6,7,2,35953.15723,1468459.955,AE
71816.27643,5,9,6,41178.26119,1607863.828,OR
54623.76529,6,8,4,41939.51507,888866.3945,NC
61536.55722,7,7,2,29346.7209,1151341.85,AK
66357.52842,6,7,6,38072.28468,1045704.7,OR
64957.92638,5,8,4,49513.89643,1279160.988,MS
86895.59621,7,7,6,38042.73612,1799455.406,VA
90533.31352,7,8,3,46610.73557,2005167.48,TX
65939.88495,7,8,6,29620.83953,1492612.189,ND
56505.8278,5,8,3,30995.48817,976481.7168,FL
60564.05153,6,8,5,49574.10417,1247002.164,IL
78606.74714,7,5,3,51235.58929,1426682.135,DE
72747.12903,6,7,3,35060.34863,1171989.718,CA
76193.71636,6,8,4,26736.096,1370909.952,KS
70912.89173,5,8,3,20797.82193,1083071.56,MN
81922.74753,6,7,2,21677.01339,1065656.023,AK
73312.88817,7,7,4,32256.70451,1492095.143,TN
48483.9423,6,7,5,35848.08127,936864.6878,NH
85009.06739,6,7,3,48601.79746,1966139.928,ID
79029.46045,7,5,4,48607.09542,1558196.969,MI
70301.23794,6,6,3,49076.65438,1280588.342,MD
46339.90081,4,8,4,52123.99386,853750.6529,FM
68272.31965,4,8,4,30937.82848,978824.6016,IL
60285.60617,5,10,3,27370.18572,1273554.278,PA
62671.7307,6,6,4,31702.71455,798659.2171,MO
66615.88992,6,5,4,48604.07439,1114128.47,PW
78431.31041,5,7,3,23623.30098,1108894.003,NY
46646.71054,6,7,3,34006.8653,710269.214,VI
72405.47169,4,7,6,35062.88654,1142127.884,NM
66225.9048,6,6,3,44384.51974,1378269.573,AL
56106.35671,7,7,3,46002.90396,1140126.187,FL
65896.42207,6,7,2,34170.33666,999146.8694,NM
71601.64106,6,7,4,34787.46537,1289201.391,SC
57584.84524,6,5,2,46724.89921,973197.7753,KY
65075.85776,7,8,6,30826.07821,1511653.455,DE
69635.59875,7,6,2,26312.35883,1158677.202,CA
62829.04181,6,7,6,29277.53809,1009093.802,IN
57093.5638,7,7,2,19379.02082,861013.9461,AA
72919.12901,5,7,4,26625.13907,1064371.764,AZ
92774.67569,6,7,5,35016.45522,1883469.244,FM
59443.2013,7,8,3,28100.31771,1191340.826,PA
71677.30733,5,7,3,38736.902,1300303.407,NJ
77620.92115,6,7,4,29115.68485,1126042.405,CA
95236.13705,6,7,3,41524.5833,1848511.108,CT
73145.48576,6,6,2,31750.26767,1072874.61,FL
62311.38775,5,6,4,51601.59401,1019127.733,NY
66854.38762,5,7,4,41382.7259,1210161.07,AE
70520.27278,7,6,4,51639.30697,1561234.133,AA
94241.82332,8,8,6,39139.57297,2180065.598,AZ
83664.38976,5,8,4,39642.12993,1665515.246,OH
62241.12414,5,7,3,55613.37571,1307136.335,NC
74286.58229,7,6,2,33439.44416,1604207.684,PW
70217.78035,6,6,4,38779.34601,1057125.839,GA
35454.71466,7,6,5,59636.40255,1077805.578,AP
80707.40491,7,5,2,25433.30292,1328525.02,WI
54921.90981,5,6,3,49547.45563,1017775.512,MN
67258.58756,6,7,2,50955.57254,1443816.971,LA
77509.1378,6,7,5,18264.23005,1322010.057,ND
57759.76528,5,6,3,49698.19872,1064939.523,NM
54234.38403,5,7,6,37393.99871,768541.9161,NC
63438.72757,6,9,6,32180.36047,1244563.275,IA
40141.56648,5,7,4,53364.46288,744291.0273,NJ
86197.02921,6,8,3,44099.53527,1879416.222,NE
75992.00382,5,7,3,39503.09807,1131698.214,AA
61482.9788,4,8,5,34993.8414,1000713.586,SD
70256.36021,5,9,3,45672.38999,1313128.138,AL
91328.09244,5,7,4,49530.00034,1810561.175,CT
75106.27744,7,8,6,41143.43774,1877268.75,AP
79908.15987,6,6,3,40229.98785,1495672.594,NC
93763.11282,5,6,2,44047.91117,1708102.102,AR
50167.48628,8,7,3,34292.30694,1058356.18,VI
51391.64435,6,7,3,28063.71796,681089.9189,GU
79823.40945,6,10,5,41545.61226,1958064.742,AP
65913.86161,5,5,2,12450.57847,353240.0547,NY
69603.69066,7,5,2,31337.78085,1054304.172,NC
46367.20586,5,5,5,26015.29645,268050.8147,AA
66195.33771,7,7,3,37288.92357,1318597.715,AS
76899.282,5,8,3,37825.7798,1334537.424,AP
54427.91151,7,7,3,54045.94271,1598736.4,CA
82920.87837,6,7,4,33935.97227,1699952.814,VT
47121.00996,7,7,3,46303.46211,1012269.82,CT
74968.41732,5,7,3,28045.42214,1093506.014,LA
68222.74258,6,7,6,32660.43971,1064703.305,ID
61485.87399,6,8,4,38179.7804,1184614.087,MI
72894.73717,6,7,4,37796.05565,1146480.214,WV
68254.59597,8,7,4,48908.77158,1925615.841,PA
62088.7009,7,7,5,38337.47841,1233882.555,MT
60658.64833,5,6,3,45004.97002,822685.3746,AP
76321.06269,7,7,4,56696.5175,1935831.039,NC
52141.35901,8,7,3,29595.43143,912585.6212,HI
75080.17356,6,7,5,50408.86017,1636906.288,AA
62117.45462,7,6,3,26295.43966,1197929.743,GA
74253.44319,4,5,3,44939.67256,1039794.767,ID
65561.45584,5,7,2,40231.69688,1033450.139,ND
58124.42346,6,7,2,28863.86803,839589.8445,GU
62159.22759,5,4,2,36644.53024,782800.4947,MH
88722.95954,6,6,4,29896.67417,1547127.386,NM
74791.01675,6,7,6,29153.79965,1518706.283,SC
67305.62475,6,5,2,39369.64412,1074456.402,ID
51195.89533,6,7,4,30028.62167,671960.6449,WY
63223.36961,5,8,3,35891.80616,1185734.958,GA
78788.43952,7,7,4,38656.43139,1518454.06,TN
58367.69006,6,6,4,28800.90988,666745.6714,AS
65149.89591,6,7,6,29190.88798,988014.7561,GA
72416.4809,6,7,4,6805.740783,997452.5009,CA
81374.67105,7,8,4,38647.50306,1791307.241,PR
70342.67105,5,7,6,34970.8158,1223589.046,VI
68966.97557,5,8,6,39917.43412,1321257.251,PW
60104.12113,8,7,6,31781.92474,1193687.181,MI
55192.84986,6,7,4,36705.90669,840208.743,OR
68599.73827,7,7,2,42548.11004,1474745.015,NY
76611.88932,5,9,5,33001.91467,1527439.717,AP
45318.67418,6,7,2,47223.16427,802048.4455,DE
73714.16483,6,6,3,30049.17001,1016960.655,NE
59961.0953,7,6,3,31853.71173,1051230.001,IA
70444.46273,5,8,3,41919.58394,1209964.352,AP
66638.86604,8,6,4,26641.70332,1357208.238,GU
73869.53552,6,8,5,25694.24731,1513846.595,AE
74112.79329,4,8,3,66995.47405,1737570.505,MS
44180.46084,7,7,3,30809.96748,613370.8511,AP
65279.34259,4,7,4,29971.89976,767784.6304,AS
63342.29146,6,8,3,31726.66848,1181663.484,MI
77352.6376,9,6,3,39667.50726,1898168.684,NC
76053.55143,7,5,3,45636.33004,1471784.005,NY
92669.58803,5,5,4,31467.48119,1397461.553,MI
40748.65309,6,6,2,46643.15684,664465.331,MO
68176.06978,5,8,3,32525.44517,1128252.819,NJ
84824.22063,6,7,3,27862.67322,1273629.124,MN
38571.96367,7,6,3,47386.79361,968411.6244,NH
63843.75576,6,6,3,37703.29694,1071537.376,AZ
87444.16914,7,5,3,51591.67557,1802294.289,ID
63409.97679,6,6,4,56256.98203,1369582.582,CO
55096.79665,7,7,5,52405.28006,1350283.997,ME
84597.30492,6,8,3,31143.88966,1637831.328,WY
71408.29574,7,7,6,49463.04926,1574279.814,SC
77376.17331,5,8,5,38105.77786,1251063.65,AE
58968.02847,5,6,4,50936.33086,992622.7693,OK
86528.92654,6,8,4,27593.12576,1616505.354,MI
63274.67073,5,9,3,38904.6674,1440106.864,KS
72264.48799,6,7,3,32827.67547,1139014.194,ME
56180.59143,6,7,4,41036.28415,1139072.772,NM
59952.6575,5,8,5,50752.19402,1243491.572,SD
59938.7511,7,5,2,44065.14943,1021126.683,OR
72847.98842,6,6,3,21985.73467,960918.6584,MD
65803.60065,7,7,4,36011.05117,1306288.227,MD
73177.6246,7,7,6,41971.16183,1537897.118,MP
64469.03364,5,6,2,43745.99082,909885.8014,DE
87928.13754,5,8,6,47452.35785,1752112.604,AA
70844.20552,4,8,5,33483.65248,1129388.123,SD
87758.43321,7,9,3,47320.68158,2024902.521,AR
60555.40504,5,7,3,49309.85488,1164968.877,MH
60055.6062,5,8,4,44435.16452,1187454.672,VT
88603.20878,7,5,2,37215.66964,1675702.223,MO
62873.36969,6,8,5,41637.79529,1163559.471,AP
54226.29131,5,8,4,35596.82458,814240.2816,UT
76309.49463,6,8,4,42652.36735,1480674.799,NC
68297.51805,6,8,4,23177.58185,1281308.332,CO
58895.33095,7,6,4,41856.36586,1187044.053,HI
75782.33514,6,6,4,23287.07176,1267803.317,TX
72314.85339,5,8,6,35998.31948,1094792.003,VI
70422.29342,8,7,3,20206.52406,1489574.137,VA
80407.31142,6,7,3,22800.03696,1280995.549,SC
65069.948,4,7,4,45095.69976,1046347.121,NC
72932.2493,5,7,4,30072.71973,1149694.034,NJ
54769.37737,7,8,3,39001.57097,1063344.635,KY
79296.69912,6,7,4,24298.97473,1377113.026,PA
82353.28923,6,7,2,31745.92453,1459525.376,KY
38122.52449,6,8,5,38067.55218,899609.3001,NV
60757.31681,5,6,4,29017.40872,482689.7034,RI
66469.36947,5,6,4,22670.60862,412269.2034,ME
59007.67323,6,7,6,33631.22917,1209797.58,AE
88876.31715,5,6,3,29004.16405,1342506.921,FL
63242.15127,6,6,4,14291.15303,727866.5252,MN
62974.42537,6,8,3,48184.91635,1447250.999,LA
86744.04917,6,6,4,32474.83452,1578766.05,CT
69801.45176,6,8,4,37852.54171,1578737.436,AL
63542.30939,6,7,4,57318.78664,1445527.137,GA
78403.63796,6,5,4,33686.36508,1221823.704,HI
85662.30268,6,9,3,42401.60109,2031338.347,OH
82851.73021,5,7,2,33366.27464,1232974.142,PR
70934.93726,6,7,6,36394.25392,1426402.807,CA
64354.77327,4,6,3,25495.35594,520217.893,LA
79243.23682,6,7,4,32761.55673,1314770.47,PW
74944.34679,6,6,3,31389.29137,1249331.45,AA
77545.92569,6,8,5,52740.40917,1835564.689,PR
69789.3274,5,6,2,40473.76525,1018173.703,AA
60308.91266,4,7,3,35971.47013,607858.9912,NE
89130.03276,4,7,3,39154.78733,1340983.25,NE
73505.59765,6,6,2,39677.32771,1292740.446,HI
84023.32886,7,7,4,33106.20003,1772780.143,OR
53971.24038,7,6,3,46685.36336,1131887.762,DE
74750.18655,6,8,4,36538.75655,1603627.938,DE
56128.00428,6,7,3,32807.5098,809121.1058,DC
73886.08076,6,6,2,26038.50819,987004.0837,AR
45781.23446,5,6,4,34660.18308,676970.6909,VT
59788.21893,5,6,4,15036.26809,461473.5665,WI
47320.65721,4,7,3,15776.6186,15938.65792,OH
81510.36837,6,6,4,39937.36926,1622827.298,MO
81013.61529,7,7,5,45472.04945,1924155.582,MD
70829.57801,7,6,3,49360.09429,1548598.755,FM
94889.80041,7,6,3,31884.44031,2007639.432,DC
62635.25992,4,7,4,24348.02587,461912.2443,MO
68871.44738,5,8,4,40863.70121,1243838.634,TN
76150.05022,6,7,5,31443.04433,1309922.854,ME
62443.29155,6,9,6,37078.68452,1343484.727,AE
57597.58094,5,7,2,29580.7956,771214.4796,IA
70194.57211,7,6,2,29254.10631,1244955.461,AP
58342.36779,5,6,3,19056.04394,365929.5973,MA
64492.95448,8,6,4,30102.13319,1453108.794,NC
83284.45152,6,5,4,24627.5489,1128906.339,MT
70975.9711,7,9,3,61104.36278,2100698.071,PW
77742.18915,5,7,4,22231.83032,1105024.416,AP
60563.78747,7,8,5,31568.10149,1159526.154,TN
75454.16429,8,8,5,51172.94704,1940933.472,OR
74490.40279,7,8,4,35264.61183,1549031.093,NC
71052.46166,5,7,3,46731.65749,1379456.031,OR
90293.03121,5,8,4,26550.71254,1501917.318,AZ
62060.94266,6,4,3,55583.93823,963655.5774,ID
88556.00598,5,7,4,59262.5393,1900999.546,WY
64780.87583,7,6,2,27027.05649,1200060.662,AL
59940.06513,6,7,2,27129.80378,1063743.424,MI
62699.52649,7,6,3,46419.47037,1252733.097,NE
63574.46622,5,6,2,34714.72072,907530.1753,WV
66965.0447,7,8,4,22890.84154,1256086.507,SC
69494.44746,6,8,3,33916.87535,1517868.595,IA
77131.58343,8,9,3,34905.05477,1705546.412,AA
70080.62756,5,7,4,32524.43378,1081578.619,AP
68311.92623,4,7,5,39833.09092,872177.4089,WV
74727.24516,6,6,2,27372.30555,1061785.583,NH
67196.12542,6,9,4,38417.98087,1355545.588,MA
72314.50031,5,8,5,38251.86262,1455511.267,OK
72792.14234,6,6,2,55997.84699,1445030.984,NJ
58272.92972,4,8,3,39755.90317,823821.7864,NY
72662.61314,8,6,3,33532.53926,1693693.553,RI
66036.41541,5,7,3,23207.68005,944979.0094,KS
69384.37075,6,6,3,46833.35898,1156786.084,MS
73684.34795,6,6,4,33448.71108,1306288.623,VT
61056.39661,7,8,5,53410.40117,1785449.72,MS
64762.66102,7,6,3,32136.84415,1115080.654,NV
71613.75151,4,8,5,36925.99739,1188255.081,MA
63989.84052,6,7,4,32059.7738,1184799.271,AA
66408.80703,5,7,5,31942.71908,1134246.503,ME
57905.49947,6,8,5,43341.08705,1108022.282,WY
65207.73625,6,8,4,29668.10144,1148416.91,SD
72391.49019,6,6,4,32674.66916,1202574.353,TN
74360.18021,6,8,6,32337.48388,1428212.034,UT
91024.4173,6,8,5,44381.26754,1842736.247,AA
65342.80948,6,7,6,44057.83564,1262232.321,CO
80051.84712,6,6,3,35254.12832,1354609.246,PR
69835.564,6,8,3,19376.31893,1277380.529,RI
70552.56028,5,7,2,31093.44526,854487.597,MI
75099.24722,6,7,3,14744.05144,968045.4778,VA
49623.12261,5,7,3,35090.88726,769113.8332,KY
72095.49898,7,6,4,46379.1216,1236093.914,MT
60864.99773,7,6,4,25334.77931,745586.5735,NM
62503.58703,4,7,6,35167.57023,944288.911,SC
62130.62308,7,7,4,40847.89133,1283480.439,MP
68114.18083,5,7,6,40035.65037,1214941.762,WV
57944.65741,6,7,4,45260.51974,1137224.575,SD
74130.60632,7,8,3,49958.58099,1881075.438,WI
67645.16719,7,9,5,40734.06052,1603201.048,NH
63631.40413,6,7,6,33108.11515,1296610.532,MO
75172.23413,5,7,6,43047.12368,1540360.751,UT
76230.12015,3,7,2,40690.51098,1046957.117,AP
87307.05225,6,5,3,46175.12765,1545672.117,RI
61508.9836,6,6,2,36962.80755,857934.5478,SD
51187.42403,8,6,3,48661.71171,1298108.0,OR
78394.70842,6,8,3,34267.1974,1533017.307,MP
49409.67148,7,8,3,27805.43744,846841.4564,MN
73031.28456,5,7,3,37994.32838,1280199.295,NC
70872.17512,6,7,3,27500.99925,1214334.973,CA
76714.65477,6,7,3,31534.30517,1206539.666,VI
59417.5504,4,7,4,47119.0371,1031385.455,MO
75474.97326,8,7,6,24034.62827,1715435.991,AE
67814.41734,6,6,4,35102.996,1223432.84,KY
75706.68052,7,7,4,30523.42262,1530848.094,WA
86939.839,4,8,4,40702.6124,1404435.505,TX
70825.6967,6,7,3,46508.42663,1603944.38,MH
64750.7773,6,6,4,54048.34439,1167918.059,RI
54649.23603,6,8,4,35497.43219,1048135.754,DC
88768.26323,5,6,4,39144.94759,1563193.097,CA
79036.11378,6,7,3,45828.21528,1512578.553,MO
71131.38106,6,8,4,39414.32885,1632942.316,OR
62175.02197,5,7,4,31317.59839,1017722.998,AA
64725.07438,7,7,4,46202.04599,1619829.096,NM
77013.1806,7,8,5,43432.87979,1890056.385,AL
82337.60108,6,9,4,41186.11422,1902118.699,AS
66778.10238,6,7,3,35399.21024,1338247.93,AE
94459.69622,6,9,3,33515.82879,2081869.284,AZ
61436.91891,6,6,2,42032.61056,868713.4367,WV
48507.31369,6,6,4,36395.8883,603374.0391,MA
56184.68313,7,9,3,24328.40566,1182670.135,PA
88273.20873,7,8,5,19686.48073,1557075.422,AE
69650.5917,5,8,4,48017.3688,1574582.091,SC
55585.64563,5,7,4,27042.63172,530613.7956,AE
75766.12433,6,9,5,30776.52673,1669558.847,ME
62676.90768,6,8,6,32487.41128,1191968.52,CO
68535.89223,5,6,2,32770.83362,842296.2673,ND
66786.96918,6,6,4,33390.90991,1111108.501,OR
57979.00053,7,7,4,35553.5187,1180325.499,MI
66435.50401,6,8,6,59599.34409,1575966.553,IN
78406.54368,7,8,3,37544.36702,1735992.339,WA
77287.17322,6,6,5,35041.73476,1144711.177,WV
60285.95348,5,7,3,34769.22786,891200.8623,NH
65363.74649,7,9,4,48714.69033,1775531.404,WY
88508.05348,6,6,4,36001.26253,1660295.796,AK
71328.91388,6,6,3,26738.54964,1062105.308,IN
80041.89748,7,7,4,39026.48806,1693384.803,ND
81988.54904,7,8,6,29277.34641,1689690.754,AZ
65022.8258,5,8,6,13328.75774,1004041.435,AK
48783.79809,5,7,2,31038.37343,780934.038,WA
65071.02531,5,8,5,27613.89667,942166.509,DC
63266.18847,6,7,4,32187.27064,1049823.996,NM
55532.02361,7,7,4,46509.62656,1394840.523,AS
68735.43661,8,8,5,27640.56129,1521141.345,SD
68056.30226,8,7,6,31852.04338,1470427.375,FM
54574.59402,6,9,5,44489.93171,1094069.798,KS
87640.3957,8,8,6,39758.17777,2096954.041,SD
70087.56613,6,7,2,53612.27829,1580951.579,AE
86249.99307,6,8,4,43154.83863,1749820.014,IA
73211.13624,7,10,6,44198.33581,2065710.164,AE
71635.4731,6,6,2,43555.46064,1148372.401,MP
72662.41472,5,7,4,50672.93037,1371521.62,AA
77124.80298,7,8,5,39465.16296,1814462.351,MH
80807.73284,6,6,2,42405.9154,1304284.226,IA
46662.76966,5,7,3,25769.64585,605963.7068,AE
81833.84152,6,6,2,25889.75459,1179992.289,AK
70271.10419,6,7,2,28101.6444,1188196.882,SD
78981.10428,8,9,5,24386.95085,1914072.948,TX
81011.04402,5,7,4,31435.47785,1286400.915,WV
73197.70766,7,6,3,22829.49327,1161232.657,AE
65221.5256,8,6,3,47157.21048,1682105.847,IA
65745.73181,6,7,6,33031.54087,1144137.636,PR
64368.878,6,6,4,42847.64656,1328701.194,MA
78803.12289,6,7,5,34422.03006,1517316.574,AP
63838.34079,5,7,2,41553.32771,1148563.904,SD
66461.46669,6,6,3,26052.73783,729781.5696,MA
60930.18857,5,8,6,26165.66727,716316.4881,MO
71784.47362,6,6,2,30364.32419,859078.6477,HI
62017.40088,6,6,2,38177.82027,1011477.614,AS
60907.694,6,7,5,34661.55586,938171.3556,MS
64035.51065,6,6,2,47334.62227,1179983.442,TN
62342.35149,6,7,3,42311.92104,1107067.804,AS
69874.81342,6,6,4,27987.41615,1114957.597,GU
65428.54563,7,7,5,39070.4886,1537310.616,MT
77118.33129,6,8,5,31197.76541,1635151.186,OR
70604.49033,6,7,4,26529.69886,1076995.904,CT
75104.55175,6,6,3,17461.44447,890887.6807,AR
68694.50966,6,6,4,40842.09443,1033475.699,AE
77898.51039,4,8,3,59563.16042,1812960.408,CT
72261.20029,6,7,3,42681.82329,1568433.328,MO
60625.05748,5,7,3,33411.74223,852504.5856,CA
79574.71926,7,8,4,24884.69658,1546408.558,FL
67187.9915,7,9,3,50485.19154,1661592.789,TX
82998.34592,6,6,4,35153.58626,1752594.821,NY
76749.34844,6,8,5,21136.20377,1303106.787,AP
65025.41599,6,8,6,30028.15861,1287903.352,AP
67395.32975,7,8,6,54687.82183,1670950.313,LA
75885.49382,6,6,5,30067.4772,1127499.384,ID
72317.80866,6,6,2,43911.48174,1311389.576,IA
78069.22397,5,7,4,23560.52278,1004430.324,GA
46621.53501,7,8,4,51321.08578,1266747.83,AS
53594.89651,5,6,2,42653.86138,713615.8686,DE
54703.74745,6,6,3,47490.68592,814573.1471,MA
55430.91809,6,8,4,40789.59373,1155801.253,KS
62519.35043,7,7,3,36889.39532,1277780.512,VT
69551.51226,6,6,2,56625.36806,1516075.012,HI
62726.4184,5,8,3,39475.81562,877247.2454,CO
83622.07166,6,6,2,36637.07871,1317167.713,VT
76170.95747,7,7,6,52111.97453,1880178.647,WV
55497.00809,7,7,3,47167.20406,1370505.883,NJ
54600.19452,6,5,3,64180.3708,1078779.497,CO
70841.99649,9,6,3,37145.63263,1621742.748,GA
71434.93306,6,8,4,27324.49815,1351541.419,CO
46890.5945,6,8,4,26406.00604,717682.0857,VA
66894.11695,5,6,2,28630.36253,914325.0292,AR
64547.64692,7,5,3,37084.66586,1074296.704,OR
75049.03672,5,8,6,28061.99649,1199618.943,NE
82903.96939,6,6,2,44146.22481,1452736.787,AR
79767.61655,6,6,2,46430.88165,1377671.237,NY
66126.80561,7,6,3,41997.44894,1474379.44,NC
59306.92663,7,7,4,34886.24678,1363623.044,PR
51796.13358,6,7,6,31178.438,891468.2133,KY
68636.51426,5,8,6,43708.88776,1421047.646,IL
56228.73882,5,9,5,36567.17805,1000842.178,GU
74855.45823,7,6,4,32549.676,1371311.616,NM
81136.41317,5,7,3,37050.12939,1572513.838,RI
66616.19451,6,6,2,39347.57465,958909.1935,PA
61437.77627,7,7,2,24682.28704,912422.1464,AS
64910.38874,6,8,5,41942.17784,1210026.031,OH
56851.08312,7,7,4,37438.93604,1243879.83,OR
66629.25456,8,7,4,37261.31828,1381117.701,AE
65417.89183,6,8,5,39446.67486,1226992.903,WI
79510.05199,6,5,3,32647.78328,1262552.686,SD
46885.24684,6,6,3,38898.17548,774674.0567,GA
80088.8839,6,6,4,34402.7529,1295945.617,VA
57311.55413,5,8,4,21976.64612,704375.8684,MT
69048.78809,7,6,4,36817.36876,1305210.265,MA
54457.12639,8,7,2,38438.76029,1240380.461,AL
69431.96159,6,7,2,27408.36553,1262281.486,GA
64536.01498,5,5,3,33346.40362,491907.7944,CO
69460.27826,5,6,2,40084.20819,890481.7298,AA
58624.12917,7,9,4,56547.80418,1895361.115,UT
73560.65759,7,8,4,26471.25749,1376346.359,NM
92360.1523,5,7,3,55728.9774,1596440.114,UT
68279.73798,6,7,4,47830.63145,1537475.79,UT
71967.9268,6,7,3,40288.73471,1270390.248,CA
58687.1013,7,7,4,29395.60249,938827.8008,AK
64799.86302,6,7,5,39602.16076,1277148.996,AE
70553.92422,4,8,5,22179.64077,732244.1581,CT
65606.35861,6,6,4,37975.77792,1108204.587,AE
59110.58118,6,7,5,37977.75751,1262104.926,MT
49783.91944,6,6,3,38680.45405,757943.2228,VI
51536.20595,8,7,3,44872.90894,1354874.837,DE
72102.19465,5,8,4,18819.28859,995813.2161,AA
50570.86481,6,5,4,40580.09229,612938.7145,NM
76156.46816,8,6,3,34493.80446,1521745.663,CO
79263.55476,5,6,3,36164.65545,1252691.793,FM
48460.45561,6,6,2,38652.205,963934.013,AZ
57316.0426,5,7,4,26121.14462,623181.1348,KS
59060.69828,6,9,4,42956.53944,1361872.291,MP
57535.88765,4,8,5,31668.24612,826306.1479,NC
76547.0352,4,6,3,46840.44312,1104115.693,NJ
83648.23274,8,7,3,21137.02887,1722463.563,OK
67785.93298,5,6,3,39757.58525,1053338.592,DE
75479.76745,6,6,4,18537.4308,933949.0733,CT
48879.25976,8,7,4,63620.01196,1575492.496,AP
70130.40794,7,8,3,34088.17913,1544906.385,GA
65935.57561,6,6,4,15217.77415,798073.9462,AR
69340.56037,5,7,4,30726.37945,994107.8898,RI
48692.28196,5,7,5,40082.436,836339.8169,NC
73092.74131,6,7,2,43509.4584,1336172.194,VA
59911.05461,6,6,2,30865.01872,592223.2631,AR
53052.07478,5,7,2,25753.34377,766710.1735,MH
74900.48595,6,8,3,42182.06843,1820439.353,DC
73980.24531,6,7,2,26155.68862,1186019.796,MS
73497.30703,7,6,4,39897.62592,1302664.417,IL
57852.03331,6,7,6,42688.46134,1197069.264,MS
72029.31286,7,5,3,42143.26281,1205878.77,LA
70696.01737,6,8,4,39616.98202,1511352.256,AK
83335.1357,4,7,6,22786.03046,951781.3078,UT
66765.44516,5,6,2,38064.17691,994897.1126,WV
63440.27699,6,6,3,40750.32501,1252723.43,NM
56636.23819,5,7,6,47541.43176,1048639.789,NH
89088.60791,6,7,3,37044.85815,1629049.624,MS
55733.28683,6,6,2,25676.38955,639366.3656,SC
71418.38194,6,7,6,22571.2387,1055930.224,AR
58651.71233,4,7,4,30367.8801,799207.7043,CA
67732.53825,8,7,6,21029.39652,1323959.799,NM
45103.81573,6,7,2,43067.01157,852590.3528,TX
71833.17821,5,10,6,31750.22452,1399812.613,AS
64295.70834,7,6,4,39346.68593,1206020.385,ND
67855.24518,6,8,5,34836.60346,1222576.82,MO
60827.92913,8,8,6,20756.42805,1184462.32,IN
68060.44391,4,7,3,19270.93113,522638.9989,WY
74698.024,6,8,4,46999.32296,1621982.418,AP
78337.67416,6,7,3,21611.79421,1418310.085,AA
87934.1572,6,6,3,54310.02359,1846350.02,SC
75557.97395,6,7,2,41866.35776,1415349.65,NJ
74172.93064,6,10,4,35277.80404,1729559.809,AR
69360.14481,7,7,2,26863.67919,1325149.92,AL
59314.78848,5,6,3,21881.93267,470008.1382,OH
73854.64873,7,7,4,44103.1568,1637261.854,MN
74960.76766,6,6,3,35918.89378,1268134.929,OH
61471.41263,6,6,4,43091.81102,983994.2669,RI
48461.63718,7,7,5,43341.7657,1231779.152,NV
67128.93472,8,5,4,48165.64499,1524123.569,TX
97881.58728,5,8,5,37152.79934,1859160.625,SC
70618.2689,6,6,3,41291.71993,965136.3385,VA
87035.31768,6,6,3,42267.02029,1487571.551,AP
63938.66263,7,8,4,42652.51666,1599860.08,WV
73054.5495,7,8,3,31726.88774,1411756.619,IL
48629.25183,6,8,3,53564.16323,1209445.22,ID
61641.15166,5,7,3,48898.4171,1202050.584,VT
84558.74602,8,7,4,26857.07715,1784057.843,TX
73531.59798,5,8,5,32651.80943,1259665.603,NV
83736.21696,5,8,6,38251.59328,1742922.64,FM
72079.17994,7,7,5,20170.09124,1206250.648,MO
49346.25309,8,7,2,35863.46856,1014513.21,ID
71946.51499,5,8,3,35094.18842,1169653.821,AK
59453.3183,6,6,2,26601.9215,561703.7697,HI
84771.04727,6,6,3,53950.06221,1710570.17,NY
62135.39477,7,6,2,37575.23589,1432012.871,AL
